"FishID","LiftID","Lake","Agency","SpeciesName","SpeciesNumber","SpeciesAbbrev","MeshSizemm","Length(mm)","Weight(g)","R/D","Age","AgeStructure","SexAgency","MaturityAgency","FinClipAgency","A1-A3","A1","A2","A3","A4","B1","B2","B3","B4"
"OMNR_LOA_CF25_003_26_081_4","OMNR_LOA_CF25_003_26","Ontario","OMNR","Lake trout",81,"",1,685,4000,"D","",NA,NA,NA,"15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_27_081_1","OMNR_LOA_CF25_003_27","Ontario","OMNR","Lake trout",81,"",1,704,3600,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_27_081_2","OMNR_LOA_CF25_003_27","Ontario","OMNR","Lake trout",81,"",1,742,4700,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_27_081_3","OMNR_LOA_CF25_003_27","Ontario","OMNR","Lake trout",81,"",1,603,2200,"D","",NA,NA,NA,"4",1,0,0,1,0,0,0,0,0
"OMNR_LOA_CF25_003_28_081_1","OMNR_LOA_CF25_003_28","Ontario","OMNR","Lake trout",81,"",1,564,2100,"D","",NA,NA,NA,"45",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_28_081_2","OMNR_LOA_CF25_003_28","Ontario","OMNR","Lake trout",81,"",1,665,3200,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_28_081_3","OMNR_LOA_CF25_003_28","Ontario","OMNR","Lake trout",81,"",1,580,2300,"D","",NA,NA,NA,"45",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_28_081_4","OMNR_LOA_CF25_003_28","Ontario","OMNR","Lake trout",81,"",1,564,2000,"D","",NA,NA,NA,"45",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_29_081_1","OMNR_LOA_CF25_003_29","Ontario","OMNR","Lake trout",81,"",1,646,3200,"D","",NA,NA,NA,"15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_3_081_1","OMNR_LOA_CF25_003_3","Ontario","OMNR","Lake trout",81,"",1,770,5800,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_30_081_1","OMNR_LOA_CF25_003_30","Ontario","OMNR","Lake trout",81,"",1,675,3800,"D","",NA,NA,NA,"15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_30_081_2","OMNR_LOA_CF25_003_30","Ontario","OMNR","Lake trout",81,"",1,672,3200,"D","",NA,NA,NA,"15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_30_081_3","OMNR_LOA_CF25_003_30","Ontario","OMNR","Lake trout",81,"",1,546,1700,"D","",NA,NA,NA,"45",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_30_081_4","OMNR_LOA_CF25_003_30","Ontario","OMNR","Lake trout",81,"",1,661,2800,"D","",NA,NA,NA,"15",0,0,0,0,0,0,0,1,0
"OMNR_LOA_CF25_003_30_081_5","OMNR_LOA_CF25_003_30","Ontario","OMNR","Lake trout",81,"",1,666,3100,"D","",NA,NA,NA,"15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_30_081_6","OMNR_LOA_CF25_003_30","Ontario","OMNR","Lake trout",81,"",1,674,3500,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_31_081_1","OMNR_LOA_CF25_003_31","Ontario","OMNR","Lake trout",81,"",1,748,4600,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_31_081_2","OMNR_LOA_CF25_003_31","Ontario","OMNR","Lake trout",81,"",1,816,7600,"D","",NA,NA,NA,"15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_31_081_3","OMNR_LOA_CF25_003_31","Ontario","OMNR","Lake trout",81,"",1,780,6100,"D","",NA,NA,NA,"5",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_31_081_4","OMNR_LOA_CF25_003_31","Ontario","OMNR","Lake trout",81,"",1,680,3700,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_31_081_5","OMNR_LOA_CF25_003_31","Ontario","OMNR","Lake trout",81,"",1,726,4900,"D","",NA,NA,NA,"25",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_31_081_6","OMNR_LOA_CF25_003_31","Ontario","OMNR","Lake trout",81,"",1,550,3100,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_32_081_1","OMNR_LOA_CF25_003_32","Ontario","OMNR","Lake trout",81,"",1,645,2400,"D","",NA,NA,NA,"15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_32_081_2","OMNR_LOA_CF25_003_32","Ontario","OMNR","Lake trout",81,"",1,532,1600,"D","",NA,NA,NA,"5",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_32_081_3","OMNR_LOA_CF25_003_32","Ontario","OMNR","Lake trout",81,"",1,616,2600,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_33_081_1","OMNR_LOA_CF25_003_33","Ontario","OMNR","Lake trout",81,"",1,829,6800,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_33_081_10","OMNR_LOA_CF25_003_33","Ontario","OMNR","Lake trout",81,"",1,622,NA,"D","",NA,NA,NA,"5",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_33_081_2","OMNR_LOA_CF25_003_33","Ontario","OMNR","Lake trout",81,"",1,605,2600,"D","",NA,NA,NA,"45",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_33_081_3","OMNR_LOA_CF25_003_33","Ontario","OMNR","Lake trout",81,"",1,599,2500,"D","",NA,NA,NA,"45",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_33_081_4","OMNR_LOA_CF25_003_33","Ontario","OMNR","Lake trout",81,"",1,608,2400,"D","",NA,NA,NA,"5",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_33_081_5","OMNR_LOA_CF25_003_33","Ontario","OMNR","Lake trout",81,"",1,670,3100,"D","",NA,NA,NA,"15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_33_081_6","OMNR_LOA_CF25_003_33","Ontario","OMNR","Lake trout",81,"",1,594,2200,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_33_081_7","OMNR_LOA_CF25_003_33","Ontario","OMNR","Lake trout",81,"",1,674,3500,"D","",NA,NA,NA,"5",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_33_081_8","OMNR_LOA_CF25_003_33","Ontario","OMNR","Lake trout",81,"",1,600,1600,"D","",NA,NA,NA,"45",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_33_081_9","OMNR_LOA_CF25_003_33","Ontario","OMNR","Lake trout",81,"",1,626,2100,"D","",NA,NA,NA,"15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_34_081_1","OMNR_LOA_CF25_003_34","Ontario","OMNR","Lake trout",81,"",1,760,5300,"D","",NA,NA,NA,"5",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_34_081_2","OMNR_LOA_CF25_003_34","Ontario","OMNR","Lake trout",81,"",1,814,6000,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_34_081_3","OMNR_LOA_CF25_003_34","Ontario","OMNR","Lake trout",81,"",1,674,3300,"D","",NA,NA,NA,"15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_34_081_4","OMNR_LOA_CF25_003_34","Ontario","OMNR","Lake trout",81,"",1,806,5500,"D","",NA,NA,NA,"45",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_35_081_1","OMNR_LOA_CF25_003_35","Ontario","OMNR","Lake trout",81,"",1,695,3700,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_35_081_2","OMNR_LOA_CF25_003_35","Ontario","OMNR","Lake trout",81,"",1,644,3200,"D","",NA,NA,NA,"5",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_35_081_3","OMNR_LOA_CF25_003_35","Ontario","OMNR","Lake trout",81,"",1,753,4700,"D","",NA,NA,NA,"5",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_36_081_1","OMNR_LOA_CF25_003_36","Ontario","OMNR","Lake trout",81,"",1,614,2500,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_36_081_2","OMNR_LOA_CF25_003_36","Ontario","OMNR","Lake trout",81,"",1,766,5700,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_37_081_1","OMNR_LOA_CF25_003_37","Ontario","OMNR","Lake trout",81,"",1,732,4800,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_37_081_2","OMNR_LOA_CF25_003_37","Ontario","OMNR","Lake trout",81,"",1,634,2300,"D","",NA,NA,NA,"15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_38_081_1","OMNR_LOA_CF25_003_38","Ontario","OMNR","Lake trout",81,"",1,730,4300,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_38_081_2","OMNR_LOA_CF25_003_38","Ontario","OMNR","Lake trout",81,"",1,662,3200,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_38_081_3","OMNR_LOA_CF25_003_38","Ontario","OMNR","Lake trout",81,"",1,690,3700,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_38_081_4","OMNR_LOA_CF25_003_38","Ontario","OMNR","Lake trout",81,"",1,741,4000,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_38_081_5","OMNR_LOA_CF25_003_38","Ontario","OMNR","Lake trout",81,"",1,655,3200,"D","",NA,NA,NA,"15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_39_081_1","OMNR_LOA_CF25_003_39","Ontario","OMNR","Lake trout",81,"",1,737,4800,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_39_081_2","OMNR_LOA_CF25_003_39","Ontario","OMNR","Lake trout",81,"",1,815,6700,"D","",NA,NA,NA,"5",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_39_081_3","OMNR_LOA_CF25_003_39","Ontario","OMNR","Lake trout",81,"",1,653,3100,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_39_081_4","OMNR_LOA_CF25_003_39","Ontario","OMNR","Lake trout",81,"",1,696,4000,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_CF25_003_39_081_5","OMNR_LOA_CF25_003_39","Ontario","OMNR","Lake trout",81,"",1,705,4400,"D","",NA,NA,NA,"0",0,0,0,0,0,0,0,0,0
