"LiftID","Lake","Agency","Location","Latitude","Longitude","MU","Grid","Year","Month","Day","SurveyType","SurveyDescription","Gear","Nights","NetMaterial","MinMeshmm","MaxMeshmm","Depth1m","Depth2m","AvgDepthm","BottomTempC","SurfaceTempC","Comments"
"OMNR_LOA_IA25_GL1_10","Ontario","OMNR","GI13",44.0895833333333,-76.78295,NA,NA,2025,7,8,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,11,12.4,11.8,16.9,19.8,"algae and spiny water flea on most panels"
"OMNR_LOA_IA25_GL1_10","Ontario","OMNR","GI13",44.0895833333333,-76.78295,NA,NA,2025,7,8,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,11,12.4,11.8,16.9,19.8,"algae and spiny water flea on most panels"
"OMNR_LOA_IA25_GL1_10","Ontario","OMNR","GI13",44.0895833333333,-76.78295,NA,NA,2025,7,8,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,11,12.4,11.8,16.9,19.8,"algae and spiny water flea on most panels"
"OMNR_LOA_IA25_GL1_10","Ontario","OMNR","GI13",44.0895833333333,-76.78295,NA,NA,2025,7,8,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,11,12.4,11.8,16.9,19.8,"algae and spiny water flea on most panels"
"OMNR_LOA_IA25_GL1_10","Ontario","OMNR","GI13",44.0895833333333,-76.78295,NA,NA,2025,7,8,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,11,12.4,11.8,16.9,19.8,"algae and spiny water flea on most panels"
"OMNR_LOA_IA25_GL1_10","Ontario","OMNR","GI13",44.0895833333333,-76.78295,NA,NA,2025,7,8,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,11,12.4,11.8,16.9,19.8,"algae and spiny water flea on most panels"
"OMNR_LOA_IA25_GL1_10","Ontario","OMNR","GI13",44.0895833333333,-76.78295,NA,NA,2025,7,8,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,11,12.4,11.8,16.9,19.8,"algae and spiny water flea on most panels"
"OMNR_LOA_IA25_GL1_10","Ontario","OMNR","GI13",44.0895833333333,-76.78295,NA,NA,2025,7,8,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,11,12.4,11.8,16.9,19.8,"algae and spiny water flea on most panels"
"OMNR_LOA_IA25_GL1_10","Ontario","OMNR","GI13",44.0895833333333,-76.78295,NA,NA,2025,7,8,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,11,12.4,11.8,16.9,19.8,"algae and spiny water flea on most panels"
"OMNR_LOA_IA25_GL1_101","Ontario","OMNR","L024",44.0819,-76.9518166666667,NA,NA,2025,8,19,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,3.2,4.1,4,22.4,22.4,"MOVED SOUTH TO AVOID TRAPNET"
"OMNR_LOA_IA25_GL1_101","Ontario","OMNR","L024",44.0819,-76.9518166666667,NA,NA,2025,8,19,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,3.2,4.1,4,22.4,22.4,"MOVED SOUTH TO AVOID TRAPNET"
"OMNR_LOA_IA25_GL1_101","Ontario","OMNR","L024",44.0819,-76.9518166666667,NA,NA,2025,8,19,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,3.2,4.1,4,22.4,22.4,"MOVED SOUTH TO AVOID TRAPNET"
"OMNR_LOA_IA25_GL1_101","Ontario","OMNR","L024",44.0819,-76.9518166666667,NA,NA,2025,8,19,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,3.2,4.1,4,22.4,22.4,"MOVED SOUTH TO AVOID TRAPNET"
"OMNR_LOA_IA25_GL1_101","Ontario","OMNR","L024",44.0819,-76.9518166666667,NA,NA,2025,8,19,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,3.2,4.1,4,22.4,22.4,"MOVED SOUTH TO AVOID TRAPNET"
"OMNR_LOA_IA25_GL1_101","Ontario","OMNR","L024",44.0819,-76.9518166666667,NA,NA,2025,8,19,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,3.2,4.1,4,22.4,22.4,"MOVED SOUTH TO AVOID TRAPNET"
"OMNR_LOA_IA25_GL1_101","Ontario","OMNR","L024",44.0819,-76.9518166666667,NA,NA,2025,8,19,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,3.2,4.1,4,22.4,22.4,"MOVED SOUTH TO AVOID TRAPNET"
"OMNR_LOA_IA25_GL1_101","Ontario","OMNR","L024",44.0819,-76.9518166666667,NA,NA,2025,8,19,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,3.2,4.1,4,22.4,22.4,"MOVED SOUTH TO AVOID TRAPNET"
"OMNR_LOA_IA25_GL1_101","Ontario","OMNR","L024",44.0819,-76.9518166666667,NA,NA,2025,8,19,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,3.2,4.1,4,22.4,22.4,"MOVED SOUTH TO AVOID TRAPNET"
"OMNR_LOA_IA25_GL1_101","Ontario","OMNR","L024",44.0819,-76.9518166666667,NA,NA,2025,8,19,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,3.2,4.1,4,22.4,22.4,"MOVED SOUTH TO AVOID TRAPNET"
"OMNR_LOA_IA25_GL1_102","Ontario","OMNR","L030",44.0826833333333,-76.9453833333333,NA,NA,2025,8,19,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,8.6,9.6,8.8,22.7,22.7,NA
"OMNR_LOA_IA25_GL1_102","Ontario","OMNR","L030",44.0826833333333,-76.9453833333333,NA,NA,2025,8,19,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,8.6,9.6,8.8,22.7,22.7,NA
"OMNR_LOA_IA25_GL1_102","Ontario","OMNR","L030",44.0826833333333,-76.9453833333333,NA,NA,2025,8,19,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,8.6,9.6,8.8,22.7,22.7,NA
"OMNR_LOA_IA25_GL1_102","Ontario","OMNR","L030",44.0826833333333,-76.9453833333333,NA,NA,2025,8,19,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,8.6,9.6,8.8,22.7,22.7,NA
"OMNR_LOA_IA25_GL1_102","Ontario","OMNR","L030",44.0826833333333,-76.9453833333333,NA,NA,2025,8,19,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,8.6,9.6,8.8,22.7,22.7,NA
"OMNR_LOA_IA25_GL1_102","Ontario","OMNR","L030",44.0826833333333,-76.9453833333333,NA,NA,2025,8,19,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,8.6,9.6,8.8,22.7,22.7,NA
"OMNR_LOA_IA25_GL1_102","Ontario","OMNR","L030",44.0826833333333,-76.9453833333333,NA,NA,2025,8,19,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,8.6,9.6,8.8,22.7,22.7,NA
"OMNR_LOA_IA25_GL1_102","Ontario","OMNR","L030",44.0826833333333,-76.9453833333333,NA,NA,2025,8,19,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,8.6,9.6,8.8,22.7,22.7,NA
"OMNR_LOA_IA25_GL1_102","Ontario","OMNR","L030",44.0826833333333,-76.9453833333333,NA,NA,2025,8,19,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,8.6,9.6,8.8,22.7,22.7,NA
"OMNR_LOA_IA25_GL1_102","Ontario","OMNR","L030",44.0826833333333,-76.9453833333333,NA,NA,2025,8,19,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,8.6,9.6,8.8,22.7,22.7,NA
"OMNR_LOA_IA25_GL1_103","Ontario","OMNR","L037",44.0731,-76.9251,NA,NA,2025,8,19,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,37.2,39.5,38.2,8.8,22.8,NA
"OMNR_LOA_IA25_GL1_103","Ontario","OMNR","L037",44.0731,-76.9251,NA,NA,2025,8,19,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,37.2,39.5,38.2,8.8,22.8,NA
"OMNR_LOA_IA25_GL1_103","Ontario","OMNR","L037",44.0731,-76.9251,NA,NA,2025,8,19,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,37.2,39.5,38.2,8.8,22.8,NA
"OMNR_LOA_IA25_GL1_103","Ontario","OMNR","L037",44.0731,-76.9251,NA,NA,2025,8,19,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,37.2,39.5,38.2,8.8,22.8,NA
"OMNR_LOA_IA25_GL1_103","Ontario","OMNR","L037",44.0731,-76.9251,NA,NA,2025,8,19,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,37.2,39.5,38.2,8.8,22.8,NA
"OMNR_LOA_IA25_GL1_103","Ontario","OMNR","L037",44.0731,-76.9251,NA,NA,2025,8,19,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,37.2,39.5,38.2,8.8,22.8,NA
"OMNR_LOA_IA25_GL1_103","Ontario","OMNR","L037",44.0731,-76.9251,NA,NA,2025,8,19,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,37.2,39.5,38.2,8.8,22.8,NA
"OMNR_LOA_IA25_GL1_103","Ontario","OMNR","L037",44.0731,-76.9251,NA,NA,2025,8,19,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,37.2,39.5,38.2,8.8,22.8,NA
"OMNR_LOA_IA25_GL1_103","Ontario","OMNR","L037",44.0731,-76.9251,NA,NA,2025,8,19,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,37.2,39.5,38.2,8.8,22.8,NA
"OMNR_LOA_IA25_GL1_103","Ontario","OMNR","L037",44.0731,-76.9251,NA,NA,2025,8,19,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,37.2,39.5,38.2,8.8,22.8,NA
"OMNR_LOA_IA25_GL1_104","Ontario","OMNR","EB01",44.0627,-76.7810333333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,27.5,28.3,28,NA,20,"LOGGER 5"
"OMNR_LOA_IA25_GL1_104","Ontario","OMNR","EB01",44.0627,-76.7810333333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,27.5,28.3,28,NA,20,"LOGGER 5"
"OMNR_LOA_IA25_GL1_104","Ontario","OMNR","EB01",44.0627,-76.7810333333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,27.5,28.3,28,NA,20,"LOGGER 5"
"OMNR_LOA_IA25_GL1_104","Ontario","OMNR","EB01",44.0627,-76.7810333333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,27.5,28.3,28,NA,20,"LOGGER 5"
"OMNR_LOA_IA25_GL1_104","Ontario","OMNR","EB01",44.0627,-76.7810333333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,27.5,28.3,28,NA,20,"LOGGER 5"
"OMNR_LOA_IA25_GL1_104","Ontario","OMNR","EB01",44.0627,-76.7810333333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,27.5,28.3,28,NA,20,"LOGGER 5"
"OMNR_LOA_IA25_GL1_104","Ontario","OMNR","EB01",44.0627,-76.7810333333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,27.5,28.3,28,NA,20,"LOGGER 5"
"OMNR_LOA_IA25_GL1_104","Ontario","OMNR","EB01",44.0627,-76.7810333333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,27.5,28.3,28,NA,20,"LOGGER 5"
"OMNR_LOA_IA25_GL1_104","Ontario","OMNR","EB01",44.0627,-76.7810333333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,27.5,28.3,28,NA,20,"LOGGER 5"
"OMNR_LOA_IA25_GL1_104","Ontario","OMNR","EB01",44.0627,-76.7810333333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,27.5,28.3,28,NA,20,"LOGGER 5"
"OMNR_LOA_IA25_GL1_105","Ontario","OMNR","EB01",44.0627,-76.7810333333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,27.5,28.3,28,9.1,20,"LOGGER 5"
"OMNR_LOA_IA25_GL1_105","Ontario","OMNR","EB01",44.0627,-76.7810333333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,27.5,28.3,28,9.1,20,"LOGGER 5"
"OMNR_LOA_IA25_GL1_105","Ontario","OMNR","EB01",44.0627,-76.7810333333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,27.5,28.3,28,9.1,20,"LOGGER 5"
"OMNR_LOA_IA25_GL1_105","Ontario","OMNR","EB01",44.0627,-76.7810333333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,27.5,28.3,28,9.1,20,"LOGGER 5"
"OMNR_LOA_IA25_GL1_105","Ontario","OMNR","EB01",44.0627,-76.7810333333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,27.5,28.3,28,9.1,20,"LOGGER 5"
"OMNR_LOA_IA25_GL1_105","Ontario","OMNR","EB01",44.0627,-76.7810333333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,27.5,28.3,28,9.1,20,"LOGGER 5"
"OMNR_LOA_IA25_GL1_105","Ontario","OMNR","EB01",44.0627,-76.7810333333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,27.5,28.3,28,9.1,20,"LOGGER 5"
"OMNR_LOA_IA25_GL1_105","Ontario","OMNR","EB01",44.0627,-76.7810333333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,27.5,28.3,28,9.1,20,"LOGGER 5"
"OMNR_LOA_IA25_GL1_105","Ontario","OMNR","EB01",44.0627,-76.7810333333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,27.5,28.3,28,9.1,20,"LOGGER 5"
"OMNR_LOA_IA25_GL1_105","Ontario","OMNR","EB01",44.0627,-76.7810333333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,27.5,28.3,28,9.1,20,"LOGGER 5"
"OMNR_LOA_IA25_GL1_106","Ontario","OMNR","EB01",44.0627,-76.7810333333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,27.5,28.3,28,9.1,20,"LOGGER 5"
"OMNR_LOA_IA25_GL1_106","Ontario","OMNR","EB01",44.0627,-76.7810333333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,27.5,28.3,28,9.1,20,"LOGGER 5"
"OMNR_LOA_IA25_GL1_106","Ontario","OMNR","EB01",44.0627,-76.7810333333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,27.5,28.3,28,9.1,20,"LOGGER 5"
"OMNR_LOA_IA25_GL1_106","Ontario","OMNR","EB01",44.0627,-76.7810333333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,27.5,28.3,28,9.1,20,"LOGGER 5"
"OMNR_LOA_IA25_GL1_106","Ontario","OMNR","EB01",44.0627,-76.7810333333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,27.5,28.3,28,9.1,20,"LOGGER 5"
"OMNR_LOA_IA25_GL1_106","Ontario","OMNR","EB01",44.0627,-76.7810333333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,27.5,28.3,28,9.1,20,"LOGGER 5"
"OMNR_LOA_IA25_GL1_106","Ontario","OMNR","EB01",44.0627,-76.7810333333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,27.5,28.3,28,9.1,20,"LOGGER 5"
"OMNR_LOA_IA25_GL1_106","Ontario","OMNR","EB01",44.0627,-76.7810333333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,27.5,28.3,28,9.1,20,"LOGGER 5"
"OMNR_LOA_IA25_GL1_106","Ontario","OMNR","EB01",44.0627,-76.7810333333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,27.5,28.3,28,9.1,20,"LOGGER 5"
"OMNR_LOA_IA25_GL1_106","Ontario","OMNR","EB01",44.0627,-76.7810333333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,27.5,28.3,28,9.1,20,"LOGGER 5"
"OMNR_LOA_IA25_GL1_107","Ontario","OMNR","EB02",44.0539666666667,-76.8410833333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,28.7,29.2,28.8,7.9,20.5,"Logger#2019-9"
"OMNR_LOA_IA25_GL1_107","Ontario","OMNR","EB02",44.0539666666667,-76.8410833333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,28.7,29.2,28.8,7.9,20.5,"Logger#2019-9"
"OMNR_LOA_IA25_GL1_107","Ontario","OMNR","EB02",44.0539666666667,-76.8410833333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,28.7,29.2,28.8,7.9,20.5,"Logger#2019-9"
"OMNR_LOA_IA25_GL1_107","Ontario","OMNR","EB02",44.0539666666667,-76.8410833333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,28.7,29.2,28.8,7.9,20.5,"Logger#2019-9"
"OMNR_LOA_IA25_GL1_107","Ontario","OMNR","EB02",44.0539666666667,-76.8410833333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,28.7,29.2,28.8,7.9,20.5,"Logger#2019-9"
"OMNR_LOA_IA25_GL1_107","Ontario","OMNR","EB02",44.0539666666667,-76.8410833333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,28.7,29.2,28.8,7.9,20.5,"Logger#2019-9"
"OMNR_LOA_IA25_GL1_107","Ontario","OMNR","EB02",44.0539666666667,-76.8410833333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,28.7,29.2,28.8,7.9,20.5,"Logger#2019-9"
"OMNR_LOA_IA25_GL1_107","Ontario","OMNR","EB02",44.0539666666667,-76.8410833333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,28.7,29.2,28.8,7.9,20.5,"Logger#2019-9"
"OMNR_LOA_IA25_GL1_107","Ontario","OMNR","EB02",44.0539666666667,-76.8410833333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,28.7,29.2,28.8,7.9,20.5,"Logger#2019-9"
"OMNR_LOA_IA25_GL1_107","Ontario","OMNR","EB02",44.0539666666667,-76.8410833333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,28.7,29.2,28.8,7.9,20.5,"Logger#2019-9"
"OMNR_LOA_IA25_GL1_108","Ontario","OMNR","EB02",44.0539666666667,-76.8410833333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,28.7,29.2,28.8,NA,20.5,"Logger#2019-9"
"OMNR_LOA_IA25_GL1_108","Ontario","OMNR","EB02",44.0539666666667,-76.8410833333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,28.7,29.2,28.8,NA,20.5,"Logger#2019-9"
"OMNR_LOA_IA25_GL1_108","Ontario","OMNR","EB02",44.0539666666667,-76.8410833333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,28.7,29.2,28.8,NA,20.5,"Logger#2019-9"
"OMNR_LOA_IA25_GL1_108","Ontario","OMNR","EB02",44.0539666666667,-76.8410833333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,28.7,29.2,28.8,NA,20.5,"Logger#2019-9"
"OMNR_LOA_IA25_GL1_108","Ontario","OMNR","EB02",44.0539666666667,-76.8410833333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,28.7,29.2,28.8,NA,20.5,"Logger#2019-9"
"OMNR_LOA_IA25_GL1_108","Ontario","OMNR","EB02",44.0539666666667,-76.8410833333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,28.7,29.2,28.8,NA,20.5,"Logger#2019-9"
"OMNR_LOA_IA25_GL1_108","Ontario","OMNR","EB02",44.0539666666667,-76.8410833333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,28.7,29.2,28.8,NA,20.5,"Logger#2019-9"
"OMNR_LOA_IA25_GL1_108","Ontario","OMNR","EB02",44.0539666666667,-76.8410833333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,28.7,29.2,28.8,NA,20.5,"Logger#2019-9"
"OMNR_LOA_IA25_GL1_108","Ontario","OMNR","EB02",44.0539666666667,-76.8410833333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,28.7,29.2,28.8,NA,20.5,"Logger#2019-9"
"OMNR_LOA_IA25_GL1_108","Ontario","OMNR","EB02",44.0539666666667,-76.8410833333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,28.7,29.2,28.8,NA,20.5,"Logger#2019-9"
"OMNR_LOA_IA25_GL1_109","Ontario","OMNR","EB02",44.0539666666667,-76.8410833333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,28.7,29.2,28.8,7.9,20.5,"Logger#2019-9"
"OMNR_LOA_IA25_GL1_109","Ontario","OMNR","EB02",44.0539666666667,-76.8410833333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,28.7,29.2,28.8,7.9,20.5,"Logger#2019-9"
"OMNR_LOA_IA25_GL1_109","Ontario","OMNR","EB02",44.0539666666667,-76.8410833333333,NA,NA,2025,8,26,"Fish Community Assessment","Fish Community Assessment","Gillnet",1,"M",38.1,152.4,28.7,29.2,28.8,7.9,20.5,"Logger#2019-9"
