"LiftID","Lake","Agency","Location","Latitude","Longitude","MU","Grid","Year","Month","Day","SurveyType","SurveyDescription","Gear","Nights","NetMaterial","MinMeshmm","MaxMeshmm","Depth1m","Depth2m","AvgDepthm","BottomTempC","SurfaceTempC","Comments"
"OMNR_LOA_IA25_NSA_24","Ontario","OMNR","19",43.9834666666667,-76.9984833333333,NA,NA,2025,9,16,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,2,0.9,NA,19.98,NA
"OMNR_LOA_IA25_NSA_3","Ontario","OMNR","44",43.9306666666667,-76.9351333333333,NA,NA,2025,9,4,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,2.9,1.4,NA,17.86,NA
"OMNR_LOA_IA25_NSA_4","Ontario","OMNR","42",43.9345666666667,-76.9481833333333,NA,NA,2025,9,4,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,3.4,1.6,NA,18.04,NA
"OMNR_LOA_IA25_NSA_5","Ontario","OMNR","39",43.9330166666667,-76.9829166666667,NA,NA,2025,9,8,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,3.2,1.1,NA,17.17,NA
"OMNR_LOA_IA25_NSA_6","Ontario","OMNR","37",43.9422166666667,-77.01095,NA,NA,2025,9,8,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,2,1.6,NA,16.9,NA
"OMNR_LOA_IA25_NSA_7","Ontario","OMNR","36",43.9345,-77.0198166666667,NA,NA,2025,9,8,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,2.1,1.3,NA,16.9,NA
"OMNR_LOA_IA25_NSA_8","Ontario","OMNR","38",43.9342333333333,-76.9976,NA,NA,2025,9,9,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,2.9,2,NA,17.25,NA
"OMNR_LOA_IA25_NSA_9","Ontario","OMNR","27",43.9436166666667,-77.0409,NA,NA,2025,9,9,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,2,1.1,NA,17.7,NA
"OMNR_LOA_IA25_NSE_1","Ontario","OMNR","37",43.9032333333333,-77.20045,NA,NA,2025,8,20,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,2.4,1.9,NA,21.19,NA
"OMNR_LOA_IA25_NSE_10","Ontario","OMNR","40",43.8980833333333,-77.2029333333333,NA,NA,2025,8,25,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,1.7,1.6,NA,21.47,NA
"OMNR_LOA_IA25_NSE_11","Ontario","OMNR","18",43.9242,-77.2057,NA,NA,2025,8,26,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,1,1.7,1.5,NA,20.8,NA
"OMNR_LOA_IA25_NSE_12","Ontario","OMNR","42",43.8926666666667,-77.2062166666667,NA,NA,2025,8,26,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,1,1.8,1.7,NA,20.21,"SET IN THICK BULRUSH COUNTED AS SHORE"
"OMNR_LOA_IA25_NSE_13","Ontario","OMNR","34",43.90755,-77.1968166666667,NA,NA,2025,8,26,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,3.5,1.9,NA,21.08,"RESET OF SAM 5"
"OMNR_LOA_IA25_NSE_14","Ontario","OMNR","16",43.9295,-77.1798,NA,NA,2025,8,28,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,3.3,2.2,NA,19.82,NA
"OMNR_LOA_IA25_NSE_15","Ontario","OMNR","23",43.9189833333333,-77.1867666666667,NA,NA,2025,8,28,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,3.3,1.1,NA,19.92,"FISH FROZEN"
"OMNR_LOA_IA25_NSE_16","Ontario","OMNR","34",43.9044833333333,-77.19845,NA,NA,2025,8,28,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0.3,2.1,1.7,NA,19.59,NA
"OMNR_LOA_IA25_NSE_2","Ontario","OMNR","15",43.9286,-77.1807166666667,NA,NA,2025,8,20,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,2.2,1.5,NA,21.91,NA
"OMNR_LOA_IA25_NSE_3","Ontario","OMNR","10",43.9321666666667,-77.1759333333333,NA,NA,2025,8,20,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,2.7,1.7,NA,22.26,NA
"OMNR_LOA_IA25_NSE_4","Ontario","OMNR","37",43.8984166666667,-77.2042666666667,NA,NA,2025,8,20,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,2.2,1.8,NA,22.19,"GRID 37/40"
"OMNR_LOA_IA25_NSE_5","Ontario","OMNR","34",43.9074,-77.1969666666667,NA,NA,2025,8,21,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,2.4,1.7,NA,22.15,"WOOD BRIDAL SLIGHTLY TILTED, LEFT WING TWISTED"
"OMNR_LOA_IA25_NSE_6","Ontario","OMNR","19",43.9216333333333,-77.1918166666667,NA,NA,2025,8,21,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,2.9,2.2,NA,22.46,"SLIGHTLY BOW IN LEAD"
"OMNR_LOA_IA25_NSE_7","Ontario","OMNR","10",43.9314333333333,-77.177,NA,NA,2025,8,25,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,2.2,0.9,NA,21.14,"king line loose"
"OMNR_LOA_IA25_NSE_8","Ontario","OMNR","9",43.93195,-77.1905333333333,NA,NA,2025,8,25,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,1,1.9,1.7,NA,21.09,NA
"OMNR_LOA_IA25_NSE_9","Ontario","OMNR","23",43.9210833333333,-77.1901,NA,NA,2025,8,25,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,2.8,1.9,NA,21.79,NA
"OMNR_LOA_IA25_NSH_1","Ontario","OMNR","34",43.2847833333333,-79.7920333333333,NA,NA,2025,8,18,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,2.6,2.4,NA,22.13,NA
"OMNR_LOA_IA25_NSH_10","Ontario","OMNR","2",43.31285,-79.8131333333333,NA,NA,2025,8,20,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,1.7,1.5,NA,21.2,"CORMORANTS IN NET EFFST=5 POSSIBLE AFFECT"
"OMNR_LOA_IA25_NSH_11","Ontario","OMNR","28",43.2864666666667,-79.8695666666667,NA,NA,2025,8,20,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,2.2,1.1,NA,21.9,NA
"OMNR_LOA_IA25_NSH_12","Ontario","OMNR","35",43.29165,-79.795,NA,NA,2025,8,20,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,3.5,1.7,NA,21.7,NA
"OMNR_LOA_IA25_NSH_13","Ontario","OMNR","19",43.2978666666667,-79.8516,NA,NA,2025,8,25,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,1.7,1.4,NA,20.5,NA
"OMNR_LOA_IA25_NSH_14","Ontario","OMNR","16",43.2946833333333,-79.8567166666667,NA,NA,2025,8,25,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,1.7,1,NA,20.8,"effst 5 DUE TO HIGH WIND, LEADER LINE SEEMED LOOSE ON LIFT DAY"
"OMNR_LOA_IA25_NSH_15","Ontario","OMNR","23",43.28495,-79.8764666666667,NA,NA,2025,8,25,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,1.7,1.2,NA,21.6,NA
"OMNR_LOA_IA25_NSH_16","Ontario","OMNR","17",43.281,-79.8888,NA,NA,2025,8,25,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,1.8,1.2,NA,20.9,NA
"OMNR_LOA_IA25_NSH_17","Ontario","OMNR","27",43.29605,-79.8544666666667,NA,NA,2025,8,26,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0.5,1.7,1.5,NA,20.1,"1 goldfish accidentally released after tally was taken"
"OMNR_LOA_IA25_NSH_18","Ontario","OMNR","13",43.2883333333333,-79.86525,NA,NA,2025,8,26,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,1.9,1.3,NA,20.5,NA
"OMNR_LOA_IA25_NSH_19","Ontario","OMNR","24",43.2776,-79.88795,NA,NA,2025,8,26,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,3.3,2.2,NA,20.6,NA
"OMNR_LOA_IA25_NSH_2","Ontario","OMNR","14",43.2955166666667,-79.7964333333333,NA,NA,2025,8,18,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,2,1.1,NA,22.81,NA
"OMNR_LOA_IA25_NSH_20","Ontario","OMNR","26",43.2719333333333,-79.8753666666667,NA,NA,2025,8,26,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,3.4,1.1,NA,20.3,NA
"OMNR_LOA_IA25_NSH_21","Ontario","OMNR","14",43.2954,-79.7966,NA,NA,2025,8,27,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0.5,2.1,1.2,NA,20.7,NA
"OMNR_LOA_IA25_NSH_22","Ontario","OMNR","18",43.28135,-79.8838166666667,NA,NA,2025,8,27,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,1.7,1.2,NA,19.3,NA
"OMNR_LOA_IA25_NSH_23","Ontario","OMNR","25",43.2738,-79.8848666666667,NA,NA,2025,8,27,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,3.4,2.4,NA,20.4,NA
"OMNR_LOA_IA25_NSH_24","Ontario","OMNR","42",43.2737333333333,-79.8684333333333,NA,NA,2025,8,27,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,3.5,2.2,NA,20.7,NA
"OMNR_LOA_IA25_NSH_3","Ontario","OMNR","7",43.3021333333333,-79.8023833333333,NA,NA,2025,8,18,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,2.5,2.1,NA,23.21,"Cormorant in net could have ate fish EFFST = 5"
"OMNR_LOA_IA25_NSH_4","Ontario","OMNR","3",43.31285,-79.8113,NA,NA,2025,8,18,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,1.7,1.3,NA,22.81,NA
"OMNR_LOA_IA25_NSH_5","Ontario","OMNR","8",43.3093,-79.8237666666667,NA,NA,2025,8,19,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,1.8,1.5,NA,22.1,"CORMORANTS CAUGHT IN NET EFFST 5 AS THEY COULD HAVE ATE FISH"
"OMNR_LOA_IA25_NSH_6","Ontario","OMNR","9",43.3053333333333,-79.8357,NA,NA,2025,8,19,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,1.8,1.5,NA,22.3,NA
"OMNR_LOA_IA25_NSH_7","Ontario","OMNR","22",43.3,-79.8463333333333,NA,NA,2025,8,19,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,2.1,2.1,NA,22.2,NA
"OMNR_LOA_IA25_NSH_8","Ontario","OMNR","20",43.2894,-79.8644666666667,NA,NA,2025,8,19,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,1.7,1.4,NA,21.9,NA
"OMNR_LOA_IA25_NSH_9","Ontario","OMNR","6",43.3077333333333,-79.8057166666667,NA,NA,2025,8,20,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,2.9,2,NA,21.8,NA
"OMNR_LOA_IA25_NSW_1","Ontario","OMNR","38",43.9434666666667,-77.2529666666667,NA,NA,2025,8,5,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,1,1.8,1.6,NA,23.77,"KING ANCHOR WAS NOT TIGHT;"
"OMNR_LOA_IA25_NSW_10","Ontario","OMNR","1",43.9555666666667,-77.3256833333333,NA,NA,2025,8,7,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,1.7,0.9,NA,24,NA
"OMNR_LOA_IA25_NSW_11","Ontario","OMNR","33",43.9442333333333,-77.3103833333333,NA,NA,2025,8,7,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,2.7,1.7,NA,24,NA
"OMNR_LOA_IA25_NSW_12","Ontario","OMNR","2",43.9577666666667,-77.3188666666667,NA,NA,2025,8,7,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,1.6,1.3,NA,25,NA
"OMNR_LOA_IA25_NSW_13","Ontario","OMNR","5",43.9567,-77.2994833333333,NA,NA,2025,8,11,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,2.2,2,NA,27,"hole in net by the rib on top of house was mended"
"OMNR_LOA_IA25_NSW_14","Ontario","OMNR","12",43.9537166666667,-77.2944833333333,NA,NA,2025,8,11,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,2.2,1.8,NA,27,NA
"OMNR_LOA_IA25_NSW_15","Ontario","OMNR","45",43.9396666666667,-77.2616166666667,NA,NA,2025,8,11,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,1.7,1.1,NA,26,NA
"OMNR_LOA_IA25_NSW_16","Ontario","OMNR","27",43.9502333333333,-77.2677833333333,NA,NA,2025,8,11,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0.3,2,1,NA,27,NA
"OMNR_LOA_IA25_NSW_17","Ontario","OMNR","41",43.93925,-77.3121833333333,NA,NA,2025,8,12,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,1.7,1.4,NA,27,"LEADLINE BY SHORE ANCHOR WAS CUT CAUSED SLACK ON NET.  ANCHORS WERE MARKED WITH SIGNS."
"OMNR_LOA_IA25_NSW_18","Ontario","OMNR","44",43.9397666666667,-77.2987333333333,NA,NA,2025,8,12,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,2.4,2,NA,26,NA
"OMNR_LOA_IA25_NSW_19","Ontario","OMNR","37",43.9455166666667,-77.28565,NA,NA,2025,8,12,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,1.8,1.3,NA,26,NA
"OMNR_LOA_IA25_NSW_2","Ontario","OMNR","27",43.9506333333333,-77.262,NA,NA,2025,8,5,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,1.8,1,NA,23.9,NA
"OMNR_LOA_IA25_NSW_20","Ontario","OMNR","67",43.9170166666667,-77.2821666666667,NA,NA,2025,8,12,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0.3,1.8,1.6,NA,26,NA
"OMNR_LOA_IA25_NSW_21","Ontario","OMNR","12",43.9515166666667,-77.2966,NA,NA,2025,8,18,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0.3,1.7,0.7,NA,22,NA
"OMNR_LOA_IA25_NSW_22","Ontario","OMNR","16",43.9522333333333,-77.2678666666667,NA,NA,2025,8,18,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0.4,2.2,1,NA,22,NA
"OMNR_LOA_IA25_NSW_23","Ontario","OMNR","67",43.917,-77.2819666666667,NA,NA,2025,8,18,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0.2,1.7,1.5,NA,20,NA
"OMNR_LOA_IA25_NSW_24","Ontario","OMNR","33",43.9452,-77.30685,NA,NA,2025,8,18,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,2.4,1.5,NA,22,NA
"OMNR_LOA_IA25_NSW_3","Ontario","OMNR","24",43.9485166666667,-77.2826666666667,NA,NA,2025,8,5,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,1.7,1.4,NA,24,NA
"OMNR_LOA_IA25_NSW_4","Ontario","OMNR","45",43.9396,-77.2617333333333,NA,NA,2025,8,5,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,1.8,1,NA,24,NA
"OMNR_LOA_IA25_NSW_5","Ontario","OMNR","34",43.94305,-77.3036666666667,NA,NA,2025,8,6,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,1,1.75,1.5,NA,24,"net was slightly loose when lifted; small hole in net beside the zipper"
"OMNR_LOA_IA25_NSW_6","Ontario","OMNR","22",43.94855,-77.2989666666667,NA,NA,2025,8,6,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,3.1,1.3,NA,24,NA
"OMNR_LOA_IA25_NSW_7","Ontario","OMNR","6",43.9568666666667,-77.29505,NA,NA,2025,8,6,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,2.3,2.1,NA,24,NA
"OMNR_LOA_IA25_NSW_8","Ontario","OMNR","5",43.9572,-77.3045333333333,NA,NA,2025,8,6,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0,2.3,1.6,NA,24,NA
"OMNR_LOA_IA25_NSW_9","Ontario","OMNR","49",43.9330166666667,-77.3096666666667,NA,NA,2025,8,7,"Fish Community Assessment","Nearshore Community Index Netting Program","Trapnet",NA,NA,NA,NA,0.2,1.9,0.5,NA,23,"HOLE BY ZIPPER ON SEAM TRIED TO MEND"
